trp_vaegir_recruit|Vaegir Recruit
trp_vaegir_recruit_pl|Vaegir Recruits
trp_vaegir_footman|Vaegir Footman
trp_vaegir_footman_pl|Vaegir Footmen
trp_vaegir_skirmisher|Vaegir Skirmisher
trp_vaegir_skirmisher_pl|Vaegir Skirmishers
trp_vaegir_archer|Vaegir Archer
trp_vaegir_archer_pl|Vaegir Archers
trp_vaegir_marksman|Vaegir Marksman
trp_vaegir_marksman_pl|Vaegir Marksmen
trp_vaegir_veteran|Vaegir Veteran
trp_vaegir_veteran_pl|Vaegir Veterans
trp_vaegir_infantry|Vaegir Infantry
trp_vaegir_infantry_pl|Vaegir Infantries
trp_vaegir_guard|Vaegir Guard
trp_vaegir_guard_pl|Vaegir Guards
trp_vaegir_horseman|Vaegir Horseman
trp_vaegir_horseman_pl|Vaegir Horsemen
trp_vaegir_knight|Vaegir Knight
trp_vaegir_knight_pl|Vaegir Knights
trp_vaegir_messenger|Vaegir Messenger
trp_vaegir_messenger_pl|Vaegir Messengers
trp_vaegir_deserter|Vaegir Deserter
trp_vaegir_deserter_pl|Vaegir Deserters
trp_vaegir_prison_guard|Prison Guard
trp_vaegir_prison_guard_pl|Prison Guards
trp_vaegir_castle_guard|Castle Guard
trp_vaegir_castle_guard_pl|Castle Guards
trp_khergit_tribesman|Khergit Tribesman
trp_khergit_tribesman_pl|Khergit Tribesmen
trp_khergit_skirmisher|Khergit Skirmisher
trp_khergit_skirmisher_pl|Khergit Skirmishers
trp_khergit_horseman|Khergit Horseman
trp_khergit_horseman_pl|Khergit Horsemen
trp_khergit_horse_archer|Khergit Horse Archer
trp_khergit_horse_archer_pl|Khergit Horse Archers
trp_khergit_veteran_horse_archer|Khergit Veteran Horse Archer
trp_khergit_veteran_horse_archer_pl|Khergit Veteran Horse Archers
trp_khergit_lancer|Khergit Lancer
trp_khergit_lancer_pl|Khergit Lancers
trp_khergit_messenger|Khergit Messenger
trp_khergit_messenger_pl|Khergit Messengers
trp_khergit_deserter|Khergit Deserter
trp_khergit_deserter_pl|Khergit Deserters
trp_khergit_prison_guard|Prison Guard
trp_khergit_prison_guard_pl|Prison Guards
trp_khergit_castle_guard|Castle Guard
trp_khergit_castle_guard_pl|Castle Guards
trp_nord_recruit|Nord Recruit
trp_nord_recruit_pl|Nord Recruits
trp_nord_footman|Nord Footman
trp_nord_footman_pl|Nord Footmen
trp_nord_trained_footman|Nord Trained Footman
trp_nord_trained_footman_pl|Nord Trained Footmen
trp_nord_warrior|Nord Warrior
trp_nord_warrior_pl|Nord Warriors
trp_nord_veteran|Nord Veteran
trp_nord_veteran_pl|Nord Veterans
trp_nord_champion|Nord Huscarl
trp_nord_champion_pl|Nord Huscarls
trp_nord_huntsman|Nord Huntsman
trp_nord_huntsman_pl|Nord Huntsmen
trp_nord_archer|Nord Archer
trp_nord_archer_pl|Nord Archers
trp_nord_veteran_archer|Nord Veteran Archer
trp_nord_veteran_archer_pl|Nord Veteran Archers
trp_nord_messenger|Nord Messenger
trp_nord_messenger_pl|Nord Messengers
trp_nord_deserter|Nord Deserter
trp_nord_deserter_pl|Nord Deserters
trp_nord_prison_guard|Prison Guard
trp_nord_prison_guard_pl|Prison Guards
trp_nord_castle_guard|Castle Guard
trp_nord_castle_guard_pl|Castle Guards
trp_rhodok_tribesman|Rhodok Tribesman
trp_rhodok_tribesman_pl|Rhodok Tribesmen
trp_rhodok_spearman|Rhodok Spearman
trp_rhodok_spearman_pl|Rhodok Spearmen
trp_rhodok_trained_spearman|Rhodok Trained Spearman
trp_rhodok_trained_spearman_pl|Rhodok Trained Spearmen
trp_rhodok_veteran_spearman|Rhodok Veteran Spearman
trp_rhodok_veteran_spearman_pl|Rhodok Veteran Spearmen
trp_rhodok_sergeant|Rhodok Sergeant
trp_rhodok_sergeant_pl|Rhodok Sergeants
trp_rhodok_crossbowman|Rhodok Crossbowman
trp_rhodok_crossbowman_pl|Rhodok Crossbowmen
trp_rhodok_trained_crossbowman|Rhodok Trained Crossbowman
trp_rhodok_trained_crossbowman_pl|Rhodok Trained Crossbowmen
trp_rhodok_veteran_crossbowman|Rhodok Veteran Crossbowman
trp_rhodok_veteran_crossbowman_pl|Rhodok Veteran Crossbowmen
trp_rhodok_sharpshooter|Rhodok Sharpshooter
trp_rhodok_sharpshooter_pl|Rhodok Sharpshooters
trp_rhodok_messenger|Rhodok Messenger
trp_rhodok_messenger_pl|Rhodok Messengers
trp_rhodok_deserter|Rhodok Deserter
trp_rhodok_deserter_pl|Rhodok Deserters
trp_rhodok_prison_guard|Prison Guard
trp_rhodok_prison_guard_pl|Prison Guards
trp_rhodok_castle_guard|Castle Guard
trp_rhodok_castle_guard_pl|Castle Guards
trp_sarranid_recruit|Sarranid Recruit
trp_sarranid_recruit_pl|Sarranid Recruits
trp_sarranid_footman|Sarranid Footman
trp_sarranid_footman_pl|Sarranid Footmen
trp_sarranid_veteran_footman|Sarranid Veteran Footman
trp_sarranid_veteran_footman_pl|Sarranid Veteran Footmen
trp_sarranid_infantry|Sarranid Infantry
trp_sarranid_infantry_pl|Sarranid Infantries
trp_sarranid_guard|Sarranid Guard
trp_sarranid_guard_pl|Sarranid Guards
trp_sarranid_skirmisher|Sarranid Skirmisher
trp_sarranid_skirmisher_pl|Sarranid Skirmishers
trp_sarranid_archer|Sarranid Archer
trp_sarranid_archer_pl|Sarranid Archers
trp_sarranid_master_archer|Sarranid Master Archer
trp_sarranid_master_archer_pl|Sarranid Master Archers
trp_sarranid_horseman|Sarranid Horseman
trp_sarranid_horseman_pl|Sarranid Horsemen
trp_sarranid_mamluke|Sarranid Mamluke
trp_sarranid_mamluke_pl|Sarranid Mamlukes
trp_sarranid_messenger|Sarranid Messenger
trp_sarranid_messenger_pl|Sarranid Messengers
trp_sarranid_deserter|Sarranid Deserter
trp_sarranid_deserter_pl|Sarranid Deserters
trp_sarranid_prison_guard|Prison Guard
trp_sarranid_prison_guard_pl|Prison Guards
trp_sarranid_castle_guard|Castle Guard
trp_sarranid_castle_guard_pl|Castle Guards
trp_looter|Looter
trp_looter_pl|Looters
trp_bandit|Bandit
trp_bandit_pl|Bandits
trp_brigand|Brigand
trp_brigand_pl|Brigands
trp_mountain_bandit|Mountain Bandit
trp_mountain_bandit_pl|Mountain Bandits
trp_forest_bandit|Forest Bandit
trp_forest_bandit_pl|Forest Bandits
trp_sea_raider|Sea Raider
trp_sea_raider_pl|Sea Raiders
trp_steppe_bandit|Steppe Bandit
trp_steppe_bandit_pl|Steppe Bandits
trp_taiga_bandit|Taiga Bandit
trp_taiga_bandit_pl|Taiga Bandits
trp_desert_bandit|Desert Bandit
trp_desert_bandit_pl|Desert Bandits
trp_black_khergit_horseman|Black Khergit Horseman
trp_black_khergit_horseman_pl|Black Khergit Horsemen
trp_manhunter|Manhunter
trp_manhunter_pl|Manhunters
trp_slave_driver|Slave Driver
trp_slave_driver_pl|Slave Drivers
trp_slave_hunter|Slave Hunter
trp_slave_hunter_pl|Slave Hunters
trp_slave_crusher|Slave Crusher
trp_slave_crusher_pl|Slave Crushers
trp_slaver_chief|Slaver Chief
trp_slaver_chief_pl|Slaver Chiefs
trp_follower_woman|Camp Follower
trp_follower_woman_pl|Camp Follower
trp_hunter_woman|Huntress
trp_hunter_woman_pl|Huntresses
trp_fighter_woman|Camp Defender
trp_fighter_woman_pl|Camp Defenders
trp_sword_sister|Sword Sister
trp_sword_sister_pl|Sword Sisters
trp_refugee|Refugee
trp_refugee_pl|Refugees
trp_peasant_woman|Peasant Woman
trp_peasant_woman_pl|Peasant Women
trp_caravan_master|Caravan Master
trp_caravan_master_pl|Caravan Masters
trp_kidnapped_girl|Kidnapped Girl
trp_kidnapped_girl_pl|Kidnapped Girls
trp_town_walker_1|Townsman
trp_town_walker_1_pl|Townsmen
trp_town_walker_2|Townswoman
trp_town_walker_2_pl|Townswomen
trp_khergit_townsman|Townsman
trp_khergit_townsman_pl|Townsmen
trp_khergit_townswoman|Townswoman
trp_khergit_townswoman_pl|Townswomen
trp_sarranid_townsman|Townsman
trp_sarranid_townsman_pl|Townsmen
trp_sarranid_townswoman|Townswoman
trp_sarranid_townswoman_pl|Townswomen
trp_village_walker_1|Villager
trp_village_walker_1_pl|Villagers
trp_village_walker_2|Villager
trp_village_walker_2_pl|Villagers
trp_spy_walker_1|Townsman
trp_spy_walker_1_pl|Townsmen
trp_spy_walker_2|Townswoman
trp_spy_walker_2_pl|Townswomen
trp_tournament_master|Tournament Master
trp_tournament_master_pl|Tournament Master
trp_trainer|Trainer
trp_trainer_pl|Trainer
trp_constable_hareck|Constable Hareck
trp_constable_hareck_pl|Constable Hareck
trp_ramun_the_slave_trader|Ramun, the slave trader
trp_ramun_the_slave_trader_pl|Ramun, the slave trader
trp_guide|Quick Jimmy
trp_guide_pl|Quick Jimmy
trp_xerina|Xerina
trp_xerina_pl|Xerina
trp_dranton|Dranton
trp_dranton_pl|Dranton
trp_kradus|Kradus
trp_kradus_pl|Kradus
trp_tutorial_trainer|Training Ground Master
trp_tutorial_trainer_pl|Training Ground Master
trp_galeas|Galeas
trp_galeas_pl|Galeas
trp_farmer_from_bandit_village|Farmer
trp_farmer_from_bandit_village_pl|Farmers
trp_trainer_1|Trainer
trp_trainer_1_pl|Trainer
trp_trainer_2|Trainer
trp_trainer_2_pl|Trainer
trp_trainer_3|Trainer
trp_trainer_3_pl|Trainer
trp_trainer_4|Trainer
trp_trainer_4_pl|Trainer
trp_trainer_5|Trainer
trp_trainer_5_pl|Trainer
trp_ransom_broker_1|Ransom Broker
trp_ransom_broker_1_pl|Ransom Broker
trp_ransom_broker_2|Ransom Broker
trp_ransom_broker_2_pl|Ransom Broker
trp_ransom_broker_3|Ransom Broker
trp_ransom_broker_3_pl|Ransom Broker
trp_ransom_broker_4|Ransom Broker
trp_ransom_broker_4_pl|Ransom Broker
trp_ransom_broker_5|Ransom Broker
trp_ransom_broker_5_pl|Ransom Broker
trp_ransom_broker_6|Ransom Broker
trp_ransom_broker_6_pl|Ransom Broker
trp_ransom_broker_7|Ransom Broker
trp_ransom_broker_7_pl|Ransom Broker
trp_ransom_broker_8|Ransom Broker
trp_ransom_broker_8_pl|Ransom Broker
trp_ransom_broker_9|Ransom Broker
trp_ransom_broker_9_pl|Ransom Broker
trp_ransom_broker_10|Ransom Broker
trp_ransom_broker_10_pl|Ransom Broker
trp_tavern_traveler_1|Traveller
trp_tavern_traveler_1_pl|Traveller
trp_tavern_traveler_2|Traveller
trp_tavern_traveler_2_pl|Traveller
trp_tavern_traveler_3|Traveller
trp_tavern_traveler_3_pl|Traveller
trp_tavern_traveler_4|Traveller
trp_tavern_traveler_4_pl|Traveller
trp_tavern_traveler_5|Traveller
trp_tavern_traveler_5_pl|Traveller
trp_tavern_traveler_6|Traveller
trp_tavern_traveler_6_pl|Traveller
trp_tavern_traveler_7|Traveller
trp_tavern_traveler_7_pl|Traveller
trp_tavern_traveler_8|Traveller
trp_tavern_traveler_8_pl|Traveller
trp_tavern_traveler_9|Traveller
trp_tavern_traveler_9_pl|Traveller
trp_tavern_traveler_10|Traveller
trp_tavern_traveler_10_pl|Traveller
trp_tavern_bookseller_1|Book Merchant
trp_tavern_bookseller_1_pl|Book Merchant
trp_tavern_bookseller_2|Book Merchant
trp_tavern_bookseller_2_pl|Book Merchant
trp_tavern_minstrel_1|Wandering Minstrel
trp_tavern_minstrel_1_pl|Minstrel
trp_tavern_minstrel_2|Wandering Bard
trp_tavern_minstrel_2_pl|Minstrel
trp_tavern_minstrel_3|Wandering Ashik
trp_tavern_minstrel_3_pl|Minstrel
trp_tavern_minstrel_4|Wandering Skald
trp_tavern_minstrel_4_pl|Minstrel
trp_tavern_minstrel_5|Wandering Troubadour
trp_tavern_minstrel_5_pl|Minstrel
trp_kingdom_heroes_including_player_begin|kingdom heroes including player begin
trp_kingdom_heroes_including_player_begin_pl|kingdom heroes including player begin
trp_npc1|Borcha
trp_npc1_pl|Borcha
trp_npc2|Marnid
trp_npc2_pl|Marnid
trp_npc3|Ymira
trp_npc3_pl|Ymira
trp_npc4|Rolf
trp_npc4_pl|Rolf
trp_npc5|Baheshtur
trp_npc5_pl|Baheshtur
trp_npc6|Firentis
trp_npc6_pl|Firentis
trp_npc7|Deshavi
trp_npc7_pl|Deshavi
trp_npc8|Matheld
trp_npc8_pl|Matheld
trp_npc9|Alayen
trp_npc9_pl|Alayen
trp_npc10|Bunduk
trp_npc10_pl|Bunduk
trp_npc11|Katrin
trp_npc11_pl|Katrin
trp_npc12|Jeremus
trp_npc12_pl|Jeremus
trp_npc13|Nizar
trp_npc13_pl|Nizar
trp_npc14|Lezalit
trp_npc14_pl|Lezalit
trp_npc15|Artimenner
trp_npc15_pl|Artimenner
trp_npc16|Klethi
trp_npc16_pl|Klethi
trp_kingdom_1_lord|King Harlaus
trp_kingdom_1_lord_pl|Harlaus
trp_kingdom_2_lord|King Yaroglek
trp_kingdom_2_lord_pl|Yaroglek
trp_kingdom_3_lord|Sanjar Khan
trp_kingdom_3_lord_pl|Sanjar
trp_kingdom_4_lord|King Ragnar
trp_kingdom_4_lord_pl|Ragnar
trp_kingdom_5_lord|King Graveth
trp_kingdom_5_lord_pl|Graveth
trp_kingdom_6_lord|Sultan Hakim
trp_kingdom_6_lord_pl|Hakim
trp_knight_1_1|Count Klargus
trp_knight_1_1_pl|Klargus
trp_knight_1_2|Count Delinard
trp_knight_1_2_pl|Delinard
trp_knight_1_3|Count Haringoth
trp_knight_1_3_pl|Haringoth
trp_knight_1_4|Count Clais
trp_knight_1_4_pl|Clais
trp_knight_1_5|Count Deglan
trp_knight_1_5_pl|Deglan
trp_knight_1_6|Count Tredian
trp_knight_1_6_pl|Tredian
trp_knight_1_7|Count Grainwad
trp_knight_1_7_pl|Grainwad
trp_knight_1_8|Count Ryis
trp_knight_1_8_pl|Ryis
trp_knight_1_9|Count Plais
trp_knight_1_9_pl|Plais
trp_knight_1_10|Count Mirchaud
trp_knight_1_10_pl|Mirchaud
trp_knight_1_11|Count Stamar
trp_knight_1_11_pl|Stamar
trp_knight_1_12|Count Meltor
trp_knight_1_12_pl|Meltor
trp_knight_1_13|Count Beranz
trp_knight_1_13_pl|Beranz
trp_knight_1_14|Count Rafard
trp_knight_1_14_pl|Rafard
trp_knight_1_15|Count Regas
trp_knight_1_15_pl|Regas
trp_knight_1_16|Count Devlian
trp_knight_1_16_pl|Devlian
trp_knight_1_17|Count Rafarch
trp_knight_1_17_pl|Rafarch
trp_knight_1_18|Count Rochabarth
trp_knight_1_18_pl|Rochabarth
trp_knight_1_19|Count Despin
trp_knight_1_19_pl|Despin
trp_knight_1_20|Count Montewar
trp_knight_1_20_pl|Montewar
trp_knight_2_1|Boyar Vuldrat
trp_knight_2_1_pl|Vuldrat
trp_knight_2_2|Boyar Naldera
trp_knight_2_2_pl|Naldera
trp_knight_2_3|Boyar Meriga
trp_knight_2_3_pl|Meriga
trp_knight_2_4|Boyar Khavel
trp_knight_2_4_pl|Khavel
trp_knight_2_5|Boyar Doru
trp_knight_2_5_pl|Doru
trp_knight_2_6|Boyar Belgaru
trp_knight_2_6_pl|Belgaru
trp_knight_2_7|Boyar Ralcha
trp_knight_2_7_pl|Ralcha
trp_knight_2_8|Boyar Vlan
trp_knight_2_8_pl|Vlan
trp_knight_2_9|Boyar Mleza
trp_knight_2_9_pl|Mleza
trp_knight_2_10|Boyar Nelag
trp_knight_2_10_pl|Nelag
trp_knight_2_11|Boyar Crahask
trp_knight_2_11_pl|Crahask
trp_knight_2_12|Boyar Bracha
trp_knight_2_12_pl|Bracha
trp_knight_2_13|Boyar Druli
trp_knight_2_13_pl|Druli
trp_knight_2_14|Boyar Marmun
trp_knight_2_14_pl|Marmun
trp_knight_2_15|Boyar Gastya
trp_knight_2_15_pl|Gastya
trp_knight_2_16|Boyar Harish
trp_knight_2_16_pl|Harish
trp_knight_2_17|Boyar Taisa
trp_knight_2_17_pl|Taisa
trp_knight_2_18|Boyar Valishin
trp_knight_2_18_pl|Valishin
trp_knight_2_19|Boyar Rudin
trp_knight_2_19_pl|Rudin
trp_knight_2_20|Boyar Kumipa
trp_knight_2_20_pl|Kumipa
trp_knight_3_1|Alagur Noyan
trp_knight_3_1_pl|Alagur
trp_knight_3_2|Tonju Noyan
trp_knight_3_2_pl|Tonju
trp_knight_3_3|Belir Noyan
trp_knight_3_3_pl|Belir
trp_knight_3_4|Asugan Noyan
trp_knight_3_4_pl|Asugan
trp_knight_3_5|Brula Noyan
trp_knight_3_5_pl|Brula
trp_knight_3_6|Imirza Noyan
trp_knight_3_6_pl|Imirza
trp_knight_3_7|Urumuda Noyan
trp_knight_3_7_pl|Urumuda
trp_knight_3_8|Kramuk Noyan
trp_knight_3_8_pl|Kramuk
trp_knight_3_9|Chaurka Noyan
trp_knight_3_9_pl|Chaurka
trp_knight_3_10|Sebula Noyan
trp_knight_3_10_pl|Sebula
trp_knight_3_11|Tulug Noyan
trp_knight_3_11_pl|Tulug
trp_knight_3_12|Nasugei Noyan
trp_knight_3_12_pl|Nasugei
trp_knight_3_13|Urubay Noyan
trp_knight_3_13_pl|Urubay
trp_knight_3_14|Hugu Noyan
trp_knight_3_14_pl|Hugu
trp_knight_3_15|Tansugai Noyan
trp_knight_3_15_pl|Tansugai
trp_knight_3_16|Tirida Noyan
trp_knight_3_16_pl|Tirida
trp_knight_3_17|Ulusamai Noyan
trp_knight_3_17_pl|Ulusamai
trp_knight_3_18|Karaban Noyan
trp_knight_3_18_pl|Karaban
trp_knight_3_19|Akadan Noyan
trp_knight_3_19_pl|Akadan
trp_knight_3_20|Dundush Noyan
trp_knight_3_20_pl|Dundush
trp_knight_4_1|Jarl Aedin
trp_knight_4_1_pl|Aedin
trp_knight_4_2|Jarl Irya
trp_knight_4_2_pl|Irya
trp_knight_4_3|Jarl Olaf
trp_knight_4_3_pl|Olaf
trp_knight_4_4|Jarl Reamald
trp_knight_4_4_pl|Reamald
trp_knight_4_5|Jarl Turya
trp_knight_4_5_pl|Turya
trp_knight_4_6|Jarl Gundur
trp_knight_4_6_pl|Gundur
trp_knight_4_7|Jarl Harald
trp_knight_4_7_pl|Harald
trp_knight_4_8|Jarl Knudarr
trp_knight_4_8_pl|Knudarr
trp_knight_4_9|Jarl Haeda
trp_knight_4_9_pl|Haeda
trp_knight_4_10|Jarl Turegor
trp_knight_4_10_pl|Turegor
trp_knight_4_11|Jarl Logarson
trp_knight_4_11_pl|Logarson
trp_knight_4_12|Jarl Aeric
trp_knight_4_12_pl|Aeric
trp_knight_4_13|Jarl Faarn
trp_knight_4_13_pl|Faarn
trp_knight_4_14|Jarl Bulba
trp_knight_4_14_pl|Bulba
trp_knight_4_15|Jarl Rayeck
trp_knight_4_15_pl|Rayeck
trp_knight_4_16|Jarl Dirigun
trp_knight_4_16_pl|Dirigun
trp_knight_4_17|Jarl Marayirr
trp_knight_4_17_pl|Marayirr
trp_knight_4_18|Jarl Gearth
trp_knight_4_18_pl|Gearth
trp_knight_4_19|Jarl Surdun
trp_knight_4_19_pl|Surdun
trp_knight_4_20|Jarl Gerlad
trp_knight_4_20_pl|Gerlad
trp_knight_5_1|Count Matheas
trp_knight_5_1_pl|Matheas
trp_knight_5_2|Count Gutlans
trp_knight_5_2_pl|Gutlans
trp_knight_5_3|Count Laruqen
trp_knight_5_3_pl|Laruqen
trp_knight_5_4|Count Raichs
trp_knight_5_4_pl|Raichs
trp_knight_5_5|Count Reland
trp_knight_5_5_pl|Reland
trp_knight_5_6|Count Tarchias
trp_knight_5_6_pl|Tarchias
trp_knight_5_7|Count Gharmall
trp_knight_5_7_pl|Gharmall
trp_knight_5_8|Count Talbar
trp_knight_5_8_pl|Talbar
trp_knight_5_9|Count Rimusk
trp_knight_5_9_pl|Rimusk
trp_knight_5_10|Count Falsevor
trp_knight_5_10_pl|Falsevor
trp_knight_5_11|Count Etrosq
trp_knight_5_11_pl|Etrosq
trp_knight_5_12|Count Kurnias
trp_knight_5_12_pl|Kurnias
trp_knight_5_13|Count Tellrog
trp_knight_5_13_pl|Tellrog
trp_knight_5_14|Count Tribidan
trp_knight_5_14_pl|Tribidan
trp_knight_5_15|Count Gerluchs
trp_knight_5_15_pl|Gerluchs
trp_knight_5_16|Count Fudreim
trp_knight_5_16_pl|Fudreim
trp_knight_5_17|Count Nealcha
trp_knight_5_17_pl|Nealcha
trp_knight_5_18|Count Fraichin
trp_knight_5_18_pl|Fraichin
trp_knight_5_19|Count Trimbau
trp_knight_5_19_pl|Trimbau
trp_knight_5_20|Count Reichsin
trp_knight_5_20_pl|Reichsin
trp_knight_6_1|Emir Uqais
trp_knight_6_1_pl|Uqais
trp_knight_6_2|Emir Hamezan
trp_knight_6_2_pl|Hamezan
trp_knight_6_3|Emir Atis
trp_knight_6_3_pl|Atis
trp_knight_6_4|Emir Nuwas
trp_knight_6_4_pl|Nuwas
trp_knight_6_5|Emir Mundhalir
trp_knight_6_5_pl|Mundhalir
trp_knight_6_6|Emir Ghanawa
trp_knight_6_6_pl|Ghanawa
trp_knight_6_7|Emir Nuam
trp_knight_6_7_pl|Nuam
trp_knight_6_8|Emir Dhiyul
trp_knight_6_8_pl|Dhiyul
trp_knight_6_9|Emir Lakhem
trp_knight_6_9_pl|Lakhem
trp_knight_6_10|Emir Ghulassen
trp_knight_6_10_pl|Ghulassen
trp_knight_6_11|Emir Azadun
trp_knight_6_11_pl|Azadun
trp_knight_6_12|Emir Quryas
trp_knight_6_12_pl|Quryas
trp_knight_6_13|Emir Amdar
trp_knight_6_13_pl|Amdar
trp_knight_6_14|Emir Hiwan
trp_knight_6_14_pl|Hiwan
trp_knight_6_15|Emir Muhnir
trp_knight_6_15_pl|Muhnir
trp_knight_6_16|Emir Ayyam
trp_knight_6_16_pl|Ayyam
trp_knight_6_17|Emir Raddoun
trp_knight_6_17_pl|Raddoun
trp_knight_6_18|Emir Tilimsan
trp_knight_6_18_pl|Tilimsan
trp_knight_6_19|Emir Dhashwal
trp_knight_6_19_pl|Dhashwal
trp_knight_6_20|Emir Biliya
trp_knight_6_20_pl|Biliya
trp_kingdom_1_pretender|Lady Isolla of Suno
trp_kingdom_1_pretender_pl|Isolla
trp_kingdom_2_pretender|Prince Valdym the Bastard
trp_kingdom_2_pretender_pl|Valdym
trp_kingdom_3_pretender|Dustum Khan
trp_kingdom_3_pretender_pl|Dustum
trp_kingdom_4_pretender|Lethwin Far-Seeker
trp_kingdom_4_pretender_pl|Lethwin
trp_kingdom_5_pretender|Lord Kastor of Veluca
trp_kingdom_5_pretender_pl|Kastor
trp_kingdom_6_pretender|Arwa the Pearled One
trp_kingdom_6_pretender_pl|Arwa
trp_knight_1_1_wife|Error - knight 1 1 wife should not appear in game
trp_knight_1_1_wife_pl|knight 1 1 wife
trp_kingdom_1_lady_1|Lady Anna
trp_kingdom_1_lady_1_pl|Anna
trp_kingdom_1_lady_2|Lady Nelda
trp_kingdom_1_lady_2_pl|Nelda
trp_knight_1_lady_3|Lady Bela
trp_knight_1_lady_3_pl|Bela
trp_knight_1_lady_4|Lady Elina
trp_knight_1_lady_4_pl|Elina
trp_kingdom_l_lady_5|Lady Constanis
trp_kingdom_l_lady_5_pl|Constanis
trp_kingdom_1_lady_6|Lady Vera
trp_kingdom_1_lady_6_pl|Vera
trp_kingdom_1_lady_7|Lady Auberina
trp_kingdom_1_lady_7_pl|Auberina
trp_kingdom_1_lady_8|Lady Tibal
trp_kingdom_1_lady_8_pl|Tibal
trp_kingdom_1_lady_9|Lady Magar
trp_kingdom_1_lady_9_pl|Magar
trp_kingdom_1_lady_10|Lady Thedosa
trp_kingdom_1_lady_10_pl|Thedosa
