mno_update_danmork21|Darmakr part: Ulf's quest before The Assembly.
mno_douar_back|Заключительная часть: Back from Дуар-ан-Энез (перед квестом с замком).
mno_oath_mission|Back The Alliance quest to stage previus Join Kingdom Mission.
mno_mission_test_1|Test funeral mission.
mno_mission_test_2|Test svenattack thefleet.
mno_mission_test_4|First ship mission
mno_mission_test_5|douaranenez landing (wessex side)
mno_mission_test_6|douaranenez landing (danish side)
mno_mission_test_7|Holmgang (Reginhard)
mno_mission_test_8|Holmgang (Egil)
menu_phaiak_cheats|For Testing only:
mno_vc_menu|vc menu turned off: {reg1}
mno_beaufort|beaufort: {reg1}
mno_crew|A. Выберите процентаж команды. Текущий: {reg1} %%
mno_testdrive|Testdrive
mno_mission_test_3|D-day (100 ships)
menu_camp_action|Выберите действие:
mno_formation|Опции формаций.
mno_global_options|Глобальные опции.
mno_camp_cheat|CHEAT MENU!
mno_storyline_cheat|Storyline Cheats!
mno_camp_action_1testing|Faction testing.
mno_jump_to_scene|debug: test scene menu
mno_toggle_cheat_on| Включить меню читов.
mno_toggle_cheat_off| Выключить меню читов.
mno_camp_action_4|Вернуться в меню лагеря.
menu_camp_recruit_prisoners|Вы предлагаете свободу своим узникам, если они согласяться вступить в ряды ваших войск. {s18}
mno_camp_recruit_prisoners_accept|Принять их.
mno_camp_recruit_prisoners_reject|Отклонить.
menu_camp_no_prisoners|У вас нету узников.
menu_camp_action_read_book|Выбрать книгу для чтения:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
menu_camp_action_read_book_start|{s1}
menu_retirement_verify|Прошло дней: {reg0}. Текущая удача: {reg1}. Вы уверены, что хотите оставить приключения?
mno_retire_yes|Да.
mno_retire_no|Нет.
menu_end_game|Решение принято, и вы прощаетесь с жизнью путешественника и собираетесь остепениться. Вы продаете оружие и доспехи, подсчитываете деньги и уходите в сторону заката...
mno_end_game_bye|Прощайте.
menu_cattle_herd|По пути вам попадается стадо коров.
mno_cattle_drive_away|Гнать скот вперед.
mno_cattle_stop|Отогнать стадо в лагерь.
mno_cattle_kill|Забить часть животных.
mno_leave|Уйти.
menu_cattle_herd_kill|Сколько животных вы хотите забить?
mno_cattle_kill_1|Одно.
mno_cattle_kill_2|Два.
mno_cattle_kill_3|Три.
mno_cattle_kill_4|Четыре.
mno_cattle_kill_5|Пять.
mno_cattle_kill_20|Двадцать.
menu_arena_duel_fight|Дуэль это очень важная вещь, особенно если она не на жизнь, а на смерть. Двое войдут в круг, и только один выйдет...^^Разум и тело реагируют на стресс и опасность. Вы ощущаете холодный пот у подмышек, который выступает независимо от погоды. Это пот битвы, и его наличие говорит ... что вы готовы.
menu_simple_encounter|{s2} У вас {reg10} бойцов готовых к бою, против их {reg11}.^^{s7}
mno_encounter_attack|{s7} врага.
mno_encounter_attack_test_meeting_scene|ЧИТ: Meeting scene water (for scene editing).
mno_encounter_deploy|Начать битву удерживая позицию.
mno_encounter_order_attack|Приказать своим войскам атаковать без вас.
mno_tactical_nuevo|Опции коммандира.
mno_encounter_leave|Уйти.
mno_encounter_retreat|Отступить, оставив несколько солдат прикрывать отход.
mno_encounter_surrender|Сдаться.
menu_encounter_retreat_confirm|Будучи лучшим тактиком в отряде, (уровень тактики - {reg2}), {reg3?вы разрабатываете:{s3} разрабатывает} план, который позволит вам и вашим людям уйти невредимыми, но придется оставить {reg4} воинов, которые задержат врага.
mno_leave_behind|Давайте. Нам придется пожертвовать этими людьми, но тогда мы спасем остальных.
mno_dont_leave_behind|Нет. Мы своих на смерть не оставляем.
menu_encounter_retreat|Вы отдаете приказ своим воинам.Отряд размером {reg4} человек будет сдерживать врага, пока вы отступаете, уводя остальную часть войска.
menu_order_attack_begin|Ваши войска готовятся атаковать противника.
mno_order_attack_begin|Отдать приказ к началу атаки.
mno_call_back|Отозвать войска.
menu_order_attack_2|{s4}^^Ваши потери: {s8}^^Потери противника: {s9}
mno_order_attack_continue|Приказать своим воинам продолжить атаку.
mno_order_retreat|Отозвать своих бойцов.
menu_battle_debrief|{s11}^^Ваши потери: {s8}{s10}^^Потери врага:{s9}^^{s3}
menu_total_victory|Вы не должны были увидеть этот текст. {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Вы наталкиваетесь на сражение, которое ведут между собой {s2} и {s1}. Вы решаете...
mno_pre_join_help_attackers|Прийти на помощь к {s2}.
mno_pre_join_help_defenders|Прийти на помощь к {s1}.
mno_pre_join_leave|Не участвовать.
menu_join_battle|{s2} и Вы сражаетесь вместе, ваш противник {s1}. У вас {reg10} готовых к бою воинов, у врага - {reg11}.
mno_join_attack|{s7} врага.
mno_join_order_attack|Приказать войскам атаковать вместе с союзниками, а самому остаться в стороне.
mno_join_leave|Отступить.
menu_join_order_attack|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери противника: {s10}
menu_zendar|Вы въезжаете в город Зендар.
mno_zendar_enter| 
mno_zendar_enter_door|К центру города.
mno_zendar_tavern| 
mno_zendar_tavern_door|В таверну.
mno_zendar_merchant| 
mno_zendar_merchant_door|К торговцу.
mno_zendar_arena| 
mno_zendar_arena_door|На арену.
mno_town_1_leave| 
menu_salt_mine|В соляную шахту.
mno_enter|Войти.
menu_four_ways_inn|Вы прибываете в таверну Четырех Дорог.
menu_test_scene|Вы входите на тренировочную площадку.
menu_quarry1|Вы прибыли в каменоломню. Пространство наполняют звуки тележек и ударов кирок.
menu_salt_mine_vc|Вы прибыли в соляную шахту. Пространство наполняют звуки тележек и шоркание лопат.
mno_enter_sm|Войти.
mno_leave_sm|Уйти.
menu_lumber_camp|Вы прибыли на лесопилку. Пространство наполняют звуки топоров и пил.
mno_enter_lc|Войти.
mno_leave_lc|Уйти.
menu_farmstead_special|Вы прибыли в усадьбу. Усадьба является основным производителем продовольствия. Будет неплохой идеей купить здесь продовольствие для своего отряда или для перепродажи в городе.
mno_enter_fs|Войти.
mno_leave_fs|Уйти.
menu_hadrian_wall1|Вы прибыли на развалины, которые когда-то назывались "Адрианова Стена".
menu_celidon_forest|Перед вами находится странное место, которое, кажется, излучает мистическую энергию из прошлого.
menu_hidden_valley|Вы прибыли в странное место, которое напоминает римские развалины. Ваши бойцы разварачивают лагерь, а вы, тем временем идете осмотреться...
menu_dhorak_keep|Вы въезжаете в крепость Дорак.
menu_join_siege_outside|{s2} берет в осаду {s1}.
mno_approach_besiegers|Подойти к осадному лагерю.
mno_pass_through_siege|Прорваться через осадные линии и въехать в {s1}.
menu_cut_siege_without_fight|Осаждающие позволяют вам беспрепятственно приблизиться к воротам.
menu_besiegers_camp_with_allies|{s1} по-прежнему в осаде. {s2} приветствует Вас и ваших людей в своем лагере, над которым реют его знамена.
mno_talk_to_siege_commander|Потребовать встречи с командующим.
mno_join_siege_with_allies|Присоединиться к следующему штурму.
mno_join_siege_stay_back|Приказать воинам присоединиться к следующему штурму без вашего участия.
menu_castle_outside|Перед вами {s2}. {s11} {s3} {s4}
mno_approach_gates|Приблизиться к воротам и поприветствовать стражу.
mno_town_sneak|Переодеться и попытаться проникнуть в {s7}
mno_castle_start_siege|Осадить {reg6?город:крепость}.
mno_castle_leave|Уйти.
menu_castle_guard|Вы приближаетесь к воротам. Люди со стен пристально наблюдают за вами.^^{s10}
mno_request_shelter|Попросить разрешения въехать в замок.
mno_request_meeting_commander|Попросить о встрече.
mno_guard_leave|Уйти.
menu_castle_entry_granted|После недолгого ожидания стража открывает ворота и пропускает ваш отряд.
menu_castle_entry_denied|Хозяин этого замка запретил страже пускать вас, поэтому сержант предупреждает, что откроет огонь, если вы подойдете слишком близко.
menu_castle_meeting|С кем вы хотите встретиться?
mno_guard_meet_s5|{s5}.
mno_forget_it|Забудьте.
menu_castle_meeting_selected|Ваша просьба исполнена, и {s6} наконец выходит во двор, чтобы поговорить с вами.
menu_port_attack|Вы начинаете штурм порта {s1}. У вас {reg10} бойцов против {reg11} бойцов у противника. 
mno_lead_attack|Возглавить штурм лично.
mno_attack_stay_back|Приказать своим бойцам атаковать без вас...
mno_lift_siege|Снять осаду.
menu_castle_besiege|{s1} находится под вашей осадой. {s2}^^{s15} {s16} {s17} {s18} {s19} {s20} {s21} {s22}
mno_siege_request_meeting|Вызвать на встречу командующего обороной замка.
mno_siege_warfare_p|Осада (Спланировать осаду).
mno_siege_assault_p|Осада (Подготовить нападение).
mno_wait_24_hours|Подождать до завтра.
menu_siege_plan|Вы встречаетесь со своими советниками, чтобы спланировать осаду и попытаться завоевать {s4} с наименьшими потерями. Ваша стратегия может включать в себя голодомор или деморализацию.^^{s15} {s17} {s18} {s19} {s20}
mno_build_circunvalation|Блокада: соорудить КПП и лагеря вокруг {s4} (необходимо 250 человек).
mno_close_circunvalation|Ваши люди славно потрудились, и КПП вокруг {s4} были сооружены. Теперь можно приступить к активному наблюдению.
mno_town_investigar|Пробраться внутрь и попытаться разведать позицию и силы бойцов из {s4}. Тут влияет навык слежения.
mno_traicion_interna|Найти предателя среди бойцов из {s4}.
mno_traicion_interna3|Есть ли новости по поводу поиска предателя?
mno_infiltracion_interna|Отправить несколько человек в {s4}, чтобы они устроили саботаж.
mno_infiltracion_interna3|Есть ли новости о проникновении?
mno_build_varios|Соорудить канализацию, чтобы предотвратить эпидемии.
mno_destruir_campos_a|Разорить поля и фермы вокруге, чтобы ослабить продовольственное состояние врага.
mno_destruir_campos_b|Есть ли новости о разорении полей и ферм?
menu_siege_assault|Нельзя терять время, подмога к врагу может очень скоро подойти. Атака будет означать тяжелейшие потери, но вы уже приняли решение.^^{s17} {s18} {s19}
mno_scout_investigar|Позвать разведчиков, которые собирали информацию об {s4}.
mno_poniendo_elementos_mantles|Приказать использовать мантелеты, и подготовиться к основной атаке под вашим командованием.
mno_poniendo_elementos|Приказать использовать осадные орудия и подготовиться к основной атаке под вашим командованием.
mno_castle_lead_attack|Час настал. Возглавьте же атаку!
mno_build_mantlet|Построить мантелеты.
mno_build_ladders|Построить лестницы для осады крепости. Осада может привести к огромным потерям.
mno_build_siege_tower|Построить осадную вышку для осады крепости. Осада может привести к огромным потерям.
menu_siege_attack_meets_sally|Защитники делают вылазку и начинают контратаку.
menu_nofood_siege_defenders_sally|Нехватка продовольствия заставляет защитников {s4} организовать вылазку в попытке прорвать осаду.
menu_surrender_siege_defenders_starved|Защитники {s4} не могут больше удерживать позиции. Голод сильно ослабил их, самые слабые уже умерли от голода, и уже были случаи каннибализма.^{s4} готов сдаться...
menu_castle_attack_walls_simulate2|{s4}^^Ваши потери: {s8}^^Потери врага: {s9}
menu_sneak_into_town_suceeded2|Под покровом ночи, вы проникаете в {s4}. Настало время разведать их стан.
menu_construct_saneamiento|Канализация очень важна для предотвращения появления крыс и болезней. Можно соорудить туалеты и трубопровод, чтобы предотвратить скопление грязи, и выкопать резервуар для хранения воды. Вы хотите так поступить?^Это займет 8 часов.
mno_build_saneamiento|Приступить.
menu_construct_circunvalation|Блокада защищает ваши войска во время осады, помогает избежать огня стрелков, и предотвращает поступление продовольствия и подкреплений. Это также снижает боевой дух врага и склоняет их к мысли сдаться.^^Как участник отряда с самым высоким навыком инженерии, ({reg2}), {reg3?вы оцениваете:{s3} оценивает} что блокада займет {reg4} часов.
mno_build_circun_cont|Приступить.
menu_traicion_interna2|Ваша осада начинает деморализовывать осажденных. В вашем отряде есть желающие пойти на контакт с вражеским гарнизоном из {s4} и попытаться найти предателя, который бы посприятствовал взятию. Им потребуется 500 шиллингов на работу.
mno_intentar_traicion|Разрешить им отправиться на поиски предателя.
menu_traicion_resultado1|Они вернулись ни с чем. Им не получилось никого завербовать.
mno_back_behind|Хорошо, удачи.
menu_traicion_resultado2|Сэр! Наши люди были обнаружены у стены и теперь пытаются вырваться из {s4}. Посмотрите туда - в сторону порта. Они пытаются прорваться, но они окружены...
mno_ayudar_infiltrados|Приказать: отправьте им на помощь отряд бойцов.
mno_leave_men|Оставьте их на проивол судьбы, они знали на что шли.
menu_traicion_resultado3|Ваши люди справились с заданием. Предатель поджог амбар и скоро покинет {s4} и присоединится к вашей армии. Враг потеряет много запасов еды из-за этого.
mno_back_to_siege|Хорошо.
menu_traicion_resultado4|Ваши люди справились с заданием. Они докладывают, что нашелся предатель, который знает маршруты гарнизона, и он хочет возглавить засаду на врага во время водного снабжения у ручья, недалеко от стены...
mno_atacar_emboscada_player|Отправиться лично со своими компаньонами.
mno_atacar_emboscada|Приказать: отправить группу людей вместе с предателем, чтобы те побеспокоились о засаде.
menu_emboscada_player|Moving through the vegetation, you have taken your enemies by surprise and have given a good account of yourselves. Now the garrison will think twice before sending men out.
mno_emboscada_playerok|Победа!
menu_emboscada_nada|Ваши люди продвигались по зарослям, вдали от взглядов охраны, но когда они пришли на место встречи, там никого не оказалось. Мнимый предатель был либо обнаружен, либо передумал... Ваши люди вернулись разочарованными.
mno_emboscada_nanai|Не страшно, еще будет шанс.
menu_emboscada_lose|Тревога! Предательство! Мнимый предатель завел ваших людей в засаду. Они отчаяно сражаются, много людей полегло.
mno_regreso_lucha|Ваши самые страшные страхи воплотились в реальность.
menu_emboscada_victory|Предатель провел ваших людей под покровом ночи на склон, с которого контролируется путь к стене. Ваши люди засели в зарослях, и затихли, их лица окрашены в черный цвет. Во время дневного перерыва, большая группа врагов была замечена у воды.^^Боевой клич заполнил сердца ваших солдат, которые обрушились на врага как волна смерти... для многих из врагов это был последний водопой.
menu_traicion_resultado5|Когда ваши люди вернулись, они сказали вам, что они вышли на контакт с человеком, который контролирует продовольственные поставки, и он пообещал поднять цены на еду, чтобы посеять недовольство, таким образом подталкивая их на покидание крепости.
mno_traicion_moral|Отлично!
menu_traicion_lucha|Ваши люди сражаются с врагом у стены, где у врага огромное преимущество. Вы видите как они сражаются и потом отступают. Много людей полегло.^^Ваши потери: {s8}^^Потери врага: {s9}
menu_infiltracion_resultado1|Они вернулись ни с чем. Им не удалось проникнуть в поселение.
menu_infiltracion_resultado2|Сэр! Наших людей обнаружили в {s4}. К несчастью, никто не вернулся. Они все либо погибли, либо были схвачены.
mno_muertos_infiltrado|Ужасные новости.
menu_infiltracion_resultado3|Победа! Им удалось сжечь несколько продовольственных магазинов. Враг деморализован. Возможно, самое время предложить им сдаться.
menu_infiltracion_resultado3_c|Победа! Они убили большое поголовье скота и загрязнили воду. Враг деморализован и их лорд потерял часть славы. Возможно, самое время предложить им сдаться.
menu_infiltracion_resultado4|Ваши люди вернулись. Они сообщают, что некоторые воины недовольны, и некоторые были убеждены перейти на вашу сторону. Если вы согласны, они покинут город в ночи и присоединяться к вашей армии. Перед отходом, они собираются устроить беспорядки чтобы повысить шансы взятия.
mno_aceptar_si|They are welcome.
menu_infiltracion_resultado4_c|Ваши люди вернулись. Они сказали, что они отравили воду в ручьях и водоемах. Это должно привести к болезни среди гарнизона врага.
mno_aceptar_ok|Отличные новости. Меньше людей останется на защиту стены.
menu_infiltracion_resultado5|Ох, сэр. Враг прислал мешок с отрубленными головами наших людей. Наши солдаты заметили это, и страх поселился в наших рядах.
mno_infiltracion_moral|Трусы! Как могла парочка людей так обрушить боевой дух целой армии? Они люди или скоты?
menu_campos_cercanos1|Сэр, посевы и фермы были сожжены, но так как это не сезон урожая не удалось раздобыть продовольствие.
mno_back_behind_d|Хорошо, не беспокойтесь.
menu_campos_cercanos2|Сэр, посевы и фермы были сожжены, и так как это сезон урожая, нашли изобилие продовольствия.
mno_back_behind_c|Отлично, продовольствие нам пригодится.
menu_campos_cercanos2_c|Сэр, посевы и фермы были сожжены, The grain is still green, but edible. We found an abundance of food.
menu_campos_cercanos3|Сэр, мы сожгли поля, но так как это послеурожайный сезон, зерна не было. Однако, фермеры покинули некоторое поголовье скота.
mno_back_behind_b|Отлично, это нам пригодится.
menu_campos_cercanos4|Мы столкнулись с проблемами. Поля были выжжены, но фермеры организовали ответный удар с помощью части гарнизона.^^Ваши потери: {s8}^^Потери врага: {s9}
mno_back_behind_a|Ужасные новости!
menu_poner_escaleras|Ваши войска наступают, поднимая лестницы и используя другие осадные орудия... Стрелки продвинулись дальше, атакуя вражеские катапульты. Каким-то образом, все сражения кажутся первыми.^Дрожь, террор и пот всегда там. Вы заметили как ваши люди построились в формацию щита и пошли на стены...^^Ваши потери: {s8}^^Потери врага: {s9}
mno_back_behind_esc1|Битва началась, настал ваш час...
menu_poner_escaleras_mantlets|Ваши войска наступают, поднимая лестницы, подводя манталеты и используя другие осадные орудия... A display of men armed with ranged weapons go forth, guarded by mantlets, attracting the enemy's missiles. Your heart races in its bony cage. Somehow all battles seem to be the first.^The thrill, terror and sweat is there, always. You noticed how your men made a shield formation and advanced over the walls. Using the mantles saved many lives.^^Your casualties: {s8}^^Enemy casualties: {s9}
mno_back_behind_esc2|Битва началась, настал ваш час...
menu_informacion_ciudad|Разведчик остановился перед вами: '{s11}^^{s12} {s1} {s5}^^{s17}
menu_castle_besiege_inner_battle|{s1}
menu_build_mantles2|Манталеты защищают бойцов во время пользования осадными орудиями. Они сохраняют много жизней. Как член отряда с наибольшим навыком Инженерии, ({reg2}), {reg3?вы оцениваете:{s3} оценивает}, что постройка манталетов займет {reg4} часов.
mno_build_mantles|Приступить.
menu_construct_ladders|Как член отряда с наибольшим навыком Инженерии ({reg2}), {reg3?вы оцениваете:{s3} оценивает}, что сооружение достаточного числа осадных приспособлений займет {reg4} часов.
mno_build_ladders_cont|Приступить.
menu_construct_siege_tower|Как член отряда с наибольшим навыком Инженерии, ({reg2}), {reg3?вы оцениваете:{s3} оценивает}, что строительство осадной башни и других осадных приспособлений для осады займет {reg4} часов.
mno_build_siege_tower_cont|Начать строительство.
menu_castle_attack_walls_simulate|{s4}^^Ваши потери: {s8}^^Потери врага: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери врага: {s10}
menu_castle_taken_by_friends|Нечего больше тут смотреть.
menu_castle_taken|Битва за {s60} почти закончилась. Ваши войска готовы приступить к грабежу {reg2?города:крепости}. {s10}^{s4}
mno_saqueo_noallowed|Захватить {reg2?город:крепость} и запретить разграбление.
mno_saqueo_normal|Разграбить {reg2?город:крепость} и покинуть.
mno_saqueo_total|Разорить и покинуть.
menu_castle_taken_plunder|{reg2?Город разграблен:Крепость разграблена}. Вы набрали {reg7} шиллингов.
menu_castle_taken_native|{s3} пал под натиском ваших войск, и {reg2?город:крепость} теперь под полным вашим контролем. {reg1? Вы можете оставить войска здесь для защиты от врагов, которые могут попытаться отбить {reg2?город:крепость}. Также, вам следует определиться, оставить ли {reg2?город:крепость} себе или отдать верному вассалу...:}
menu_castle_taken_2|{s3} пал под натиском ваших войск, и форт теперь под полным вашим контролем. Самое время сообщить {s9} о вашей победе. {s5}
mno_castle_taken_claim|Потребовать {s3} вам в качестве вознаграждения.
mno_castle_taken_claim_2|Потребовать, чтобы {s3} дали в награду {reg59?мужу:жене}.
mno_castle_taken_no_claim|Не просить награды.
menu_saqueo_loot_continue|Это поселение было разграблено.
menu_requested_castle_granted_to_player|Вы получили сообщение от вашего сеньора {s3}.^^{reg4?Она приняла:Он принял} решение даровать вам {s2} {reg3? и прилегающую деревню {s4}:}, вместе с сопутствующим доходом и титулами, чтобы вы владели этим уделом от {reg4?ее:его} имени до тех пор, пока верны вассальной клятве.
menu_requested_castle_granted_to_player_husband|Вы получили сообщение от вашего лорда, {s3}.^^{reg4?Она решила:Он решил} даровать вашему мужу {s7} {s2} {reg3? и прилегающую деревеньку {s4}:}.
menu_requested_castle_granted_to_another|Вы получили сообщение от вашего правителя, {s3}.^^'Меня в высшей степени порадовали известия о вашей доблести при захвате {s2}. Ваша победа наполнила счастьем наши сердца. Кроме того, вы просили меня даровать вам замок, но это благодеяние, боюсь, я не могу вам оказать, поскольку вы и так владеете значительной собственностью в моем государстве. Вместо этого я посылаю вам {reg6} динаров для покрытия издержек вашей военной компании. А {s2} я отдам {s5}.'
mno_accept_decision|Принять это решение.
mno_leave_faction|С вами плохо обошлись! Вы больше не обязаны служить своему сеньору!
menu_requested_castle_granted_to_another_female|Вы получили сообщение от вашего лорда, {s3}.^^'Меня в высшей степени порадовали известия о вашей доблести при захвате {s2}. Ваша победа наполнила счастьем наши сердца. Кроме того, вы просили меня даровать замок вашему супругу. Боюсь, что мне придется отказать вам в этой просьбе, поскольку ему и так принадлежит множество земель в моей державе. Вместо этого я посылаю вам {reg6} динаров для покрытия издержек вашей военной компании. {s2} же я отдам {s5}.'
menu_leave_faction|Отречение от вассальной клятвы - тяжкий проступок. Ваш повелитель может вынести вам суровый приговор и конфисковать все ваши земли и владения. Однако, если вы вернете их по доброй воле, возможно, он не станет преследовать вас за предательство.
mno_leave_faction_give_back|Отречься от клятвы и отказаться от своих владений.
mno_leave_faction_hold|Отречься от клятвы и править землями, включая {s2}, от своего имени.
mno_leave_faction_cancel|Сохранить верность правителю и согласиться с его решением.
menu_give_center_to_player|Ваш повелитель предлагает увеличить ваши владения! {s1} шлет письмо, что хочет даровать вам {s2} в награду за верную службу, увеличив тем самым ваши владения. Каков будет ваш ответ?
mno_give_center_to_player_accept|Принять предложение.
mno_give_center_to_player_reject|Отказаться. {s2} вам не нужен.
menu_give_center_to_player_2|На короткой церемонии было официально объявлено, что {s2} {reg3? вместе с деревней {s4}:} теперь является вашей собственностью. {reg3?Он;а составит:Они составят} отменную часть ваших владений. Теперь вы можете претендовать на доходы с земли и налоги с этих владений, набирать рекрутов и управлять этими землями так, как вам кажется правильным. Однако ожидается, что вы будете защищать свои владения, не допустите ущерба своим подданным, а также будете следить за соблюдением законности и порядка.
menu_oath_fulfilled|По контракту с {s1} вы должны служить ему определенный период времени. Срок действия этого контракта истек. Что вы намерены делать?
mno_renew_oath|Продлить контракт с {s1} еще на один месяц.
mno_dont_renew_oath|Освободиться от этих обязательств.
menu_siege_started_defender|{s1} начинает штурм стен {s2}. У вас {reg10} бойцов, готовых к бою, против {reg11} бойцов противника. Вы решаете...
mno_siege_defender_join_battle|Вступить в битву.
mno_siege_defender_troops_join_battle|Приказать своим людям вступить в сражение без вас.
menu_siege_join_defense|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери врага: {s10}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}^^{s15}
mno_village_manage|Управление деревней.
mno_recruit_volunteers|Набрать добровольцев.
mno_village_center|Направиться к центру деревни.
mno_village_center_door|Дорога к центру деревни.
mno_village_buy_food|Купить у крестьян припасы.
mno_comprar_cattle|Я хочу купить скот.
mno_village_attack_bandits|Атаковать разбойников.
mno_village_wait|Подождать некоторое время.
mno_collect_taxes_qst|{reg5?Продолжить сбор налогов:Собрать налоги}.
mno_train_peasants_against_bandits_qst|Обучить крестьян.
mno_village_hostile_action|Предпринять враждебные действия.
mno_village_leave|Уйти.
menu_village_hostile_action|Что у вас на уме?
mno_village_take_food|Заставить крестьян отдать вам припасы.
mno_village_steal_cattle|Похитить скот.
mno_enslave_villagers|Поработить крестьян.
mno_village_loot|Разграбить и сжечь эту деревню.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|У меня не хватит на это денег...
mno_recruit_them|Нанять их ({reg6} шиллингов).
menu_village_hunt_down_fugitive_defeated|Сильный удар одного из беглецов сбивает вас с ног, перед глазами все кружится и меркнет. Когда вы приходите в себя, вы понимаете, что вас здорово избили, но, вроде, ни одна из ваших ран не смертельна.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|Вы и ваши воины прогнали разбойников из деревни. Об этой замечательной победе непременно сложат песни и легенды. Жители теперь в безопасности. У них не осталось почти ничего ценного, но они рады предложить вам все, что смогут собрать.
mno_village_bandits_defeated_accept|Принять подношение как должное.
mno_village_bandits_defeated_cont|Отказаться, заметив, что им все это нужно куда больше, чем вам.
menu_center_manage|{s19}^{reg6?^^Сейчас строится {s7}. Стройка закончится через {reg8} {reg9?дней:день}.:}
mno_center_build_manor|Построить поместье.
mno_center_build_fish_pond|Построить мельницу.
mno_center_build_watch_tower|Построить сторожевую башню.
mno_center_build_school|Построить школу.
mno_center_build_messenger_post|Построить почтовую станцию.
mno_center_build_prisoner_tower|Построить тюрьму.
mno_center_build_religion1|Построить христианский монастырь (фактор трансформации).
mno_center_build_religion2|Построить храм Одина (фактор трансформации).
mno_center_build_religion3|Построить христианскую церковь (фактор трансформации).
mno_center_build_religion4|Построить святилище норвежских Богов (фактор трансформации).
mno_center_build_herreria|Построить кузницу.
mno_center_build_guilds|Построить зал отдыха торговцев.
mno_center_build_library|Построить библиотеку.
menu_center_improve|{s19} Будучи лучшим инженером в отряде ({reg2}), {reg3?вы подсчитываете:{s3} подсчитывает}, что строительство {s4} обойдется вам в {reg5} шиллингов и займет {reg6} дней.
mno_improve_cont|Начать.
mno_improve_not_enough_gold|Нет, денег недостаточно.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Разбойники падают перед вами один за другим, как колосья под серпом. Вскоре вы остаетесь в одиночестве, а большинство нападавших либо без сознания, либо при смерти, либо уже мертвы. Обыскивая тела, вы обнаруживаете кошель, который когда-то, должно быть, принадлежал одной из жертв этих мерзавцев. А может быть, в этом кошеле им передали плату за вашу жизнь?
menu_village_steal_cattle_confirm|Будучи самым умелым грабителем в отряде, ({reg2} очков), {reg3?вы считаете:{s1} считает}, что вы можете похитить из деревни не более {reg4} голов скота.
